"","HHID","ea_id","FCS","HDDS","rCSI","rural","FS_year","FS_month","hhweight","lat_modified","lon_modified","round"
"1453","104076280093","10407628",64.5,6,0,1,2011,1,78.4148025512695,-10.9278001785278,34.0750007629395,2010
"1454","104076280099","10407628",76,7,0,1,2011,1,78.4148025512695,-10.9278001785278,34.0750007629395,2010
"1455","104084410001","10408441",103,7,0,1,2010,4,112.006301879883,-10.8036003112793,33.5424995422363,2010
"1456","104084410061","10408441",40,6,0,1,2010,4,112.006301879883,-10.8036003112793,33.5424995422363,2010
"1457","104084410065","10408441",56,7,0,1,2010,4,112.006301879883,-10.8036003112793,33.5424995422363,2010
"1458","104084410066","10408441",55,6,9,1,2010,4,112.006301879883,-10.8036003112793,33.5424995422363,2010
"1459","104084410121","10408441",22,3,20,1,2010,4,112.006301879883,-10.8036003112793,33.5424995422363,2010
"1460","104084410173","10408441",88,7,3,1,2010,4,112.006301879883,-10.8036003112793,33.5424995422363,2010
"1461","104084410196","10408441",36.5,5,2,1,2010,4,112.006301879883,-10.8036003112793,33.5424995422363,2010
"1462","104084410223","10408441",46.5,7,4,1,2010,4,112.006301879883,-10.8036003112793,33.5424995422363,2010
"1463","104084410228","10408441",71,7,6,1,2010,4,112.006301879883,-10.8036003112793,33.5424995422363,2010
"1464","104084410253","10408441",54.5,5,34,1,2010,4,112.006301879883,-10.8036003112793,33.5424995422363,2010
"1465","104084410256","10408441",32,4,25,1,2010,4,112.006301879883,-10.8036003112793,33.5424995422363,2010
"1466","104084410262","10408441",49,5,4,1,2010,4,112.006301879883,-10.8036003112793,33.5424995422363,2010
"1467","104084410266","10408441",32.5,4,0,1,2010,4,112.006301879883,-10.8036003112793,33.5424995422363,2010
"1468","104084410270","10408441",44,7,0,1,2010,4,112.006301879883,-10.8036003112793,33.5424995422363,2010
"1469","104084410273","10408441",47,7,0,1,2010,4,112.006301879883,-10.8036003112793,33.5424995422363,2010
"1470","104084410290","10408441",47,6,13,1,2010,4,112.006301879883,-10.8036003112793,33.5424995422363,2010
"1471","104094680002","10409468",32,5,0,1,2010,10,63.407901763916,-10.8626003265381,33.5009002685547,2010
"1472","104094680011","10409468",42.5,6,0,1,2010,10,63.407901763916,-10.8626003265381,33.5009002685547,2010
"1473","104094680018","10409468",32.5,4,6,1,2010,10,63.407901763916,-10.8626003265381,33.5009002685547,2010
"1474","104094680027","10409468",40.5,6,0,1,2010,10,63.407901763916,-10.8626003265381,33.5009002685547,2010
"1475","104094680037","10409468",43.5,4,2,1,2010,10,63.407901763916,-10.8626003265381,33.5009002685547,2010
"1476","104094680064","10409468",55.5,6,0,1,2010,10,63.407901763916,-10.8626003265381,33.5009002685547,2010
"1477","104094680073","10409468",24,4,6,1,2010,10,63.407901763916,-10.8626003265381,33.5009002685547,2010
"1478","104094680082","10409468",33,5,0,1,2010,10,63.407901763916,-10.8626003265381,33.5009002685547,2010
"1479","104094680101","10409468",75.5,6,0,1,2010,10,63.407901763916,-10.8626003265381,33.5009002685547,2010
"1480","104094680110","10409468",55,5,0,1,2010,10,63.407901763916,-10.8626003265381,33.5009002685547,2010
"1481","104094680119","10409468",74,6,10,1,2010,10,63.407901763916,-10.8626003265381,33.5009002685547,2010
"1482","104094680128","10409468",72,6,0,1,2010,10,63.407901763916,-10.8626003265381,33.5009002685547,2010
"1483","104094680146","10409468",35.5,5,0,1,2010,10,63.407901763916,-10.8626003265381,33.5009002685547,2010
"1484","104094680155","10409468",28.5,3,0,1,2010,10,63.407901763916,-10.8626003265381,33.5009002685547,2010
"1485","104094680165","10409468",55,6,0,1,2010,10,63.407901763916,-10.8626003265381,33.5009002685547,2010
"1486","104094680183","10409468",44.5,6,6,1,2010,10,63.407901763916,-10.8626003265381,33.5009002685547,2010
"1487","104200010006","10420001",68,7,0,0,2010,9,120.874603271484,-11.0222997665405,33.8824996948242,2010
"1488","104200010015","10420001",76,7,0,0,2010,9,120.874603271484,-11.0222997665405,33.8824996948242,2010
"1489","104200010023","10420001",74,7,0,0,2010,9,120.874603271484,-11.0222997665405,33.8824996948242,2010
"1490","104200010031","10420001",23.5,4,0,0,2010,9,120.874603271484,-11.0222997665405,33.8824996948242,2010
"1491","104200010040","10420001",56,7,0,0,2010,9,120.874603271484,-11.0222997665405,33.8824996948242,2010
"1492","104200010056","10420001",31.5,5,13,0,2010,9,120.874603271484,-11.0222997665405,33.8824996948242,2010
"1493","104200010065","10420001",86,7,0,0,2010,9,120.874603271484,-11.0222997665405,33.8824996948242,2010
"1494","104200010073","10420001",62,6,2,0,2010,9,120.874603271484,-11.0222997665405,33.8824996948242,2010
"1495","104200010081","10420001",49,5,3,0,2010,9,120.874603271484,-11.0222997665405,33.8824996948242,2010
"1496","104200010098","10420001",44,6,3,0,2010,9,120.874603271484,-11.0222997665405,33.8824996948242,2010
"1497","104200010106","10420001",61,7,0,0,2010,9,120.874603271484,-11.0222997665405,33.8824996948242,2010
"1498","104200010115","10420001",44,5,2,0,2010,9,120.874603271484,-11.0222997665405,33.8824996948242,2010
"1499","104200010123","10420001",39,5,2,0,2010,9,120.874603271484,-11.0222997665405,33.8824996948242,2010
"1500","104200010140","10420001",71,7,0,0,2010,9,120.874603271484,-11.0222997665405,33.8824996948242,2010
"1501","104200010156","10420001",81,7,0,0,2010,9,120.874603271484,-11.0222997665405,33.8824996948242,2010
"1502","104200010173","10420001",74,7,0,0,2010,9,120.874603271484,-11.0222997665405,33.8824996948242,2010
"1503","104200350039","10420035",95,7,16,0,2010,5,82.6109008789062,-11.0195999145508,33.8438987731934,2010
"1504","104200350080","10420035",88,7,0,0,2010,5,82.6109008789062,-11.0195999145508,33.8438987731934,2010
"1505","104200350096","10420035",71,7,6,0,2010,5,82.6109008789062,-11.0195999145508,33.8438987731934,2010
"1506","104200350102","10420035",43,6,0,0,2010,5,82.6109008789062,-11.0195999145508,33.8438987731934,2010
"1507","104200350124","10420035",72,6,0,0,2010,5,82.6109008789062,-11.0195999145508,33.8438987731934,2010
"1508","104200350153","10420035",77,7,16,0,2010,5,82.6109008789062,-11.0195999145508,33.8438987731934,2010
"1509","104200350154","10420035",43,5,16,0,2010,5,82.6109008789062,-11.0195999145508,33.8438987731934,2010
"1510","104200350164","10420035",81,7,6,0,2010,5,82.6109008789062,-11.0195999145508,33.8438987731934,2010
"1511","104200350177","10420035",80,7,1,0,2010,5,82.6109008789062,-11.0195999145508,33.8438987731934,2010
"1512","104200350219","10420035",74,7,0,0,2010,5,82.6109008789062,-11.0195999145508,33.8438987731934,2010
"1513","104200350224","10420035",83,7,6,0,2010,5,82.6109008789062,-11.0195999145508,33.8438987731934,2010
"1514","104200350229","10420035",65.5,7,0,0,2010,5,82.6109008789062,-11.0195999145508,33.8438987731934,2010
"1515","104200350245","10420035",40,5,0,0,2010,5,82.6109008789062,-11.0195999145508,33.8438987731934,2010
"1516","104200350265","10420035",34,4,0,0,2010,5,82.6109008789062,-11.0195999145508,33.8438987731934,2010
"1517","104200350271","10420035",42,6,1,0,2010,5,82.6109008789062,-11.0195999145508,33.8438987731934,2010
"1518","104200350272","10420035",66,7,1,0,2010,5,82.6109008789062,-11.0195999145508,33.8438987731934,2010
"1519","104200800004","10420080",85,7,0,0,2011,2,53.8914985656738,-11.0249996185303,33.8452987670898,2010
"1520","104200800009","10420080",112,7,0,0,2011,2,53.8914985656738,-11.0249996185303,33.8452987670898,2010
"1521","104200800014","10420080",93,7,0,0,2011,2,53.8914985656738,-11.0249996185303,33.8452987670898,2010
"1522","104200800019","10420080",83,6,0,0,2011,2,53.8914985656738,-11.0249996185303,33.8452987670898,2010
"1523","104200800024","10420080",107.5,7,0,0,2011,2,53.8914985656738,-11.0249996185303,33.8452987670898,2010
"1524","104200800034","10420080",72,7,0,0,2011,2,53.8914985656738,-11.0249996185303,33.8452987670898,2010
"1525","104200800039","10420080",76,7,0,0,2011,2,53.8914985656738,-11.0249996185303,33.8452987670898,2010
"1526","104200800044","10420080",76,7,0,0,2011,2,53.8914985656738,-11.0249996185303,33.8452987670898,2010
"1527","104200800049","10420080",78,7,0,0,2011,2,53.8914985656738,-11.0249996185303,33.8452987670898,2010
"1528","104200800060","10420080",44,5,0,0,2011,2,53.8914985656738,-11.0249996185303,33.8452987670898,2010
"1529","104200800065","10420080",75,6,0,0,2011,2,53.8914985656738,-11.0249996185303,33.8452987670898,2010
"1530","104200800075","10420080",73,7,0,0,2011,2,53.8914985656738,-11.0249996185303,33.8452987670898,2010
"1531","104200800085","10420080",54,6,0,0,2011,2,53.8914985656738,-11.0249996185303,33.8452987670898,2010
"1532","104200800090","10420080",83,7,0,0,2011,2,53.8914985656738,-11.0249996185303,33.8452987670898,2010
"1533","104200800095","10420080",82,7,0,0,2011,2,53.8914985656738,-11.0249996185303,33.8452987670898,2010
"1534","104200800105","10420080",96,7,0,0,2011,2,53.8914985656738,-11.0249996185303,33.8452987670898,2010
"1535","105010550018","10501055",25,4,8,1,2011,2,505.037689208984,-11.941499710083,33.4580993652344,2010
"1536","105010550029","10501055",22,3,1,1,2011,2,505.037689208984,-11.941499710083,33.4580993652344,2010
"1537","105010550040","10501055",36,5,0,1,2011,2,505.037689208984,-11.941499710083,33.4580993652344,2010
"1538","105010550050","10501055",27,3,4,1,2011,2,505.037689208984,-11.941499710083,33.4580993652344,2010
"1539","105010550072","10501055",30,5,3,1,2011,2,505.037689208984,-11.941499710083,33.4580993652344,2010
"1540","105010550083","10501055",25,3,25,1,2011,2,505.037689208984,-11.941499710083,33.4580993652344,2010
"1541","105010550094","10501055",25.5,4,0,1,2011,2,505.037689208984,-11.941499710083,33.4580993652344,2010
"1542","105010550104","10501055",19,3,0,1,2011,2,505.037689208984,-11.941499710083,33.4580993652344,2010
"1543","105010550126","10501055",33.5,6,1,1,2011,2,505.037689208984,-11.941499710083,33.4580993652344,2010
"1544","105010550137","10501055",27,5,29,1,2011,2,505.037689208984,-11.941499710083,33.4580993652344,2010
"1545","105010550148","10501055",25,4,18,1,2011,2,505.037689208984,-11.941499710083,33.4580993652344,2010
"1546","105010550159","10501055",44,6,0,1,2011,2,505.037689208984,-11.941499710083,33.4580993652344,2010
"1547","105010550180","10501055",27.5,4,0,1,2011,2,505.037689208984,-11.941499710083,33.4580993652344,2010
"1548","105010550191","10501055",26,4,1,1,2011,2,505.037689208984,-11.941499710083,33.4580993652344,2010
"1549","105010550202","10501055",34.5,6,0,1,2011,2,505.037689208984,-11.941499710083,33.4580993652344,2010
"1550","105010550223","10501055",28.5,3,16,1,2011,2,505.037689208984,-11.941499710083,33.4580993652344,2010
"1551","105012160001","10501216",69.5,6,0,1,2010,11,410.482208251953,-11.8392000198364,33.3823013305664,2010
"1552","105012160005","10501216",57,5,0,1,2010,11,410.482208251953,-11.8392000198364,33.3823013305664,2010
"1553","105012160010","10501216",35,4,9,1,2010,11,410.482208251953,-11.8392000198364,33.3823013305664,2010
"1554","105012160018","10501216",28.5,4,3,1,2010,11,410.482208251953,-11.8392000198364,33.3823013305664,2010
"1555","105012160022","10501216",34,5,0,1,2010,11,410.482208251953,-11.8392000198364,33.3823013305664,2010
"1556","105012160026","10501216",28.5,5,7,1,2010,11,410.482208251953,-11.8392000198364,33.3823013305664,2010
"1557","105012160034","10501216",36,5,6,1,2010,11,410.482208251953,-11.8392000198364,33.3823013305664,2010
"1558","105012160039","10501216",51.5,6,0,1,2010,11,410.482208251953,-11.8392000198364,33.3823013305664,2010
"1559","105012160043","10501216",37,5,0,1,2010,11,410.482208251953,-11.8392000198364,33.3823013305664,2010
"1560","105012160051","10501216",28,4,0,1,2010,11,410.482208251953,-11.8392000198364,33.3823013305664,2010
"1561","105012160055","10501216",31,4,0,1,2010,11,410.482208251953,-11.8392000198364,33.3823013305664,2010
"1562","105012160059","10501216",22,3,3,1,2010,11,410.482208251953,-11.8392000198364,33.3823013305664,2010
"1563","105012160068","10501216",29,4,0,1,2010,11,410.482208251953,-11.8392000198364,33.3823013305664,2010
"1564","105012160072","10501216",39,4,0,1,2010,11,410.482208251953,-11.8392000198364,33.3823013305664,2010
"1565","105012160076","10501216",57.5,6,0,1,2010,11,410.482208251953,-11.8392000198364,33.3823013305664,2010
"1566","105012160084","10501216",49.5,7,0,1,2010,11,410.482208251953,-11.8392000198364,33.3823013305664,2010
"1567","105015050001","10501505",44.5,6,0,1,2010,5,435.040893554688,-12.211199760437,33.3270988464355,2010
"1568","105015050002","10501505",78.5,7,0,1,2010,5,435.040893554688,-12.211199760437,33.3270988464355,2010
"1569","105015050003","10501505",37.5,6,0,1,2010,5,435.040893554688,-12.211199760437,33.3270988464355,2010
"1570","105015050004","10501505",32,4,0,1,2010,5,435.040893554688,-12.211199760437,33.3270988464355,2010
"1571","105015050005","10501505",48,6,0,1,2010,5,435.040893554688,-12.211199760437,33.3270988464355,2010
"1572","105015050006","10501505",29,5,27,1,2010,5,435.040893554688,-12.211199760437,33.3270988464355,2010
"1573","105015050007","10501505",30,3,1,1,2010,5,435.040893554688,-12.211199760437,33.3270988464355,2010
"1574","105015050008","10501505",23,3,5,1,2010,5,435.040893554688,-12.211199760437,33.3270988464355,2010
"1575","105015050009","10501505",37,5,0,1,2010,5,435.040893554688,-12.211199760437,33.3270988464355,2010
"1576","105015050010","10501505",37,5,12,1,2010,5,435.040893554688,-12.211199760437,33.3270988464355,2010
"1577","105015050011","10501505",44,6,19,1,2010,5,435.040893554688,-12.211199760437,33.3270988464355,2010
"1578","105015050012","10501505",48.5,6,0,1,2010,5,435.040893554688,-12.211199760437,33.3270988464355,2010
"1579","105015050013","10501505",72.5,5,2,1,2010,5,435.040893554688,-12.211199760437,33.3270988464355,2010
"1580","105015050014","10501505",32.5,5,16,1,2010,5,435.040893554688,-12.211199760437,33.3270988464355,2010
"1581","105015050015","10501505",37,6,0,1,2010,5,435.040893554688,-12.211199760437,33.3270988464355,2010
"1582","105015050016","10501505",26,4,3,1,2010,5,435.040893554688,-12.211199760437,33.3270988464355,2010
"1583","105017090009","10501709",9.5,3,6,1,2010,4,608.121704101562,-11.9792003631592,33.4991989135742,2010
"1584","105017090026","10501709",62.5,6,0,1,2010,4,608.121704101562,-11.9792003631592,33.4991989135742,2010
"1585","105017090049","10501709",38.5,5,3,1,2010,4,608.121704101562,-11.9792003631592,33.4991989135742,2010
"1586","105017090050","10501709",69,6,13,1,2010,4,608.121704101562,-11.9792003631592,33.4991989135742,2010
"1587","105017090062","10501709",29.5,5,14,1,2010,4,608.121704101562,-11.9792003631592,33.4991989135742,2010
"1588","105017090064","10501709",27,3,0,1,2010,4,608.121704101562,-11.9792003631592,33.4991989135742,2010
"1589","105017090069","10501709",13,4,9,1,2010,4,608.121704101562,-11.9792003631592,33.4991989135742,2010
"1590","105017090077","10501709",8,4,0,1,2010,5,608.121704101562,-11.9792003631592,33.4991989135742,2010
"1591","105017090083","10501709",30,3,0,1,2010,5,608.121704101562,-11.9792003631592,33.4991989135742,2010
"1592","105017090086","10501709",52,7,8,1,2010,5,608.121704101562,-11.9792003631592,33.4991989135742,2010
"1593","105017090091","10501709",64,7,0,1,2010,5,608.121704101562,-11.9792003631592,33.4991989135742,2010
"1594","105017090117","10501709",30,3,0,1,2010,4,608.121704101562,-11.9792003631592,33.4991989135742,2010
"1595","105017090120","10501709",30.5,4,0,1,2010,4,608.121704101562,-11.9792003631592,33.4991989135742,2010
"1596","105017090122","10501709",12.5,4,6,1,2010,4,608.121704101562,-11.9792003631592,33.4991989135742,2010
"1597","105017090131","10501709",29,3,0,1,2010,4,608.121704101562,-11.9792003631592,33.4991989135742,2010
"1598","105017090142","10501709",27,3,0,1,2010,4,608.121704101562,-11.9792003631592,33.4991989135742,2010
"1599","105020430005","10502043",54,4,2,1,2010,12,162.589904785156,-11.0909004211426,33.8821983337402,2010
"1600","105020430012","10502043",39,5,13,1,2010,12,162.589904785156,-11.0909004211426,33.8821983337402,2010
"1601","105020430018","10502043",39.5,6,0,1,2010,12,162.589904785156,-11.0909004211426,33.8821983337402,2010
"1602","105020430025","10502043",34.5,6,14,1,2010,12,162.589904785156,-11.0909004211426,33.8821983337402,2010
"1603","105020430032","10502043",58.5,6,0,1,2010,12,162.589904785156,-11.0909004211426,33.8821983337402,2010
"1604","105020430045","10502043",40,4,0,1,2010,12,162.589904785156,-11.0909004211426,33.8821983337402,2010
"1605","105020430052","10502043",54,4,0,1,2010,12,162.589904785156,-11.0909004211426,33.8821983337402,2010
"1606","105020430059","10502043",52.5,4,5,1,2010,12,162.589904785156,-11.0909004211426,33.8821983337402,2010
"1607","105020430066","10502043",50.5,6,9,1,2010,12,162.589904785156,-11.0909004211426,33.8821983337402,2010
"1608","105020430079","10502043",32,5,6,1,2010,12,162.589904785156,-11.0909004211426,33.8821983337402,2010
"1609","105020430086","10502043",32.5,5,3,1,2010,12,162.589904785156,-11.0909004211426,33.8821983337402,2010
"1610","105020430093","10502043",65.5,6,0,1,2010,12,162.589904785156,-11.0909004211426,33.8821983337402,2010
"1611","105020430099","10502043",55,5,0,1,2010,12,162.589904785156,-11.0909004211426,33.8821983337402,2010
"1612","105020430113","10502043",28,5,2,1,2010,12,162.589904785156,-11.0909004211426,33.8821983337402,2010
"1613","105020430120","10502043",27,4,4,1,2010,12,162.589904785156,-11.0909004211426,33.8821983337402,2010
"1614","105020430131","10502043",21,3,15,1,2010,12,162.589904785156,-11.0909004211426,33.8821983337402,2010
"1615","105022680036","10502268",82,7,0,1,2010,6,538.7578125,-11.2849998474121,33.7784996032715,2010
"1616","105022680063","10502268",50.5,6,9,1,2010,6,538.7578125,-11.2849998474121,33.7784996032715,2010
"1617","105022680090","10502268",38.5,5,0,1,2010,6,538.7578125,-11.2849998474121,33.7784996032715,2010
"1618","105022680170","10502268",57,5,0,1,2010,6,538.7578125,-11.2849998474121,33.7784996032715,2010
